SUB-DISTRICT NAME,Area Name
Arang,Akoli Kalan-1 (Akolikal
Arang,Gukhera
Arang,Deori-1 (Deori)
Arang,Gullu
Arang,Gudguda
Arang,Amethi
Arang,Khamtarai-1 (Khamtarai)
Arang,Jaraud-1 (Jaraud)
Arang,Kalai
Arang,Benidih
Arang,Ratakat
Arang,Paragaon-1 (Paragaon)
Arang,Baihar
Arang,Ghumra Bhatha
Arang,Rasni
Arang,Bodara
Arang,Kukra
Arang,Sandi
Arang,Nara
Arang,Bhansoj
Arang,Chorhadih
Arang,Barchha
Arang,Malidih
Arang,Khauli
Arang,Karhi
Arang,Dighari
Arang,Kunda
Arang,Tekari-1 (Tekari)
Arang,Kathiya-1 (Khalhiya)
Arang,Ameri
Arang,Sankari-2  (Sankari)
Arang,Jawa
Arang,Nagpura
Arang,Mungesar
Arang,Chandkhurai
Arang,Chataud
Arang,Pacheda-1 (Pacheda)
Arang,Mungi
Arang,Akoldih Alias (Khapari)
Arang,Nardaha
Arang,Semariya-2 (Semariya)
Arang,Dhansuli
Arang,Bahnakadi
Arang,Munrethi-1 (Munrethi)
Arang,Sonpairi-1 (Sonpairi)
Arang,Jugesar
Arang,Badgaon
Arang,Kutesar
Arang,Godhi-1 (Godhi)
Arang,Todgaon
Arang,Khamhariya
Arang,Piparhatta
Arang,Seoni-1 (Seoni)
Arang,Khuteri
Arang,Nawagaon-1 (Nawagaon)
Arang,Bakatra-1 (Baktra)
Arang,Darba-1 (Darba)
Arang,Kurud-2 (Kurud)
Arang,Nakata
Arang,Chhatouna (Chhatouna)
Arang,Riko
Arang,Ramchandi
Arang,Barauda-1 (Barauda)
Arang,Chicha
Arang,Kayabandha
Arang,Jhanj
Arang,Nawagaon Parsatti
Arang,Khapri-2 (Khapri)
Arang,Rakhi-1 (Rakhi)
Arang,Kuhera
Arang,Tandul
Arang,Dhamni
Arang,Kotni
Arang,Kotara Bhantha
Arang,Palaud-1 (Palaud)
Arang,Sendh
Arang,Parsada-3 (Parsada)
Arang,Gujra
Arang,Umariya
Arang,Jaraud-2 (Jaraud)
Arang,Reewa
Arang,Deoda
Arang,Sonpairi-3 (Sonpairi)
Arang,Kosamkhuta
Arang,Barbhata
Arang,Ganaud (Ganod)
Arang,Birbira
Arang,Nariyara
Arang,Charauda-2
Arang,Mokhala
Arang,Lakholi
Arang,Borid
Arang,Odka
Arang,Bhilai
Arang,Akolikhurd-2 (Akolikhur
Arang,Akolikalan-2 (Akolikala
Arang,Lingadih
Arang,Panthi
Arang,Nisda
Arang,Goinda
Arang,Ban Charauda
Arang,Chhatera
Arang,Gidhawa
Arang,Khapri-3 (Khapri)
Arang,Bhalera
Arang,Gaurbhath
Arang,Pahanda
Arang,Kumhari-2(Kumhari)
Arang,Mandir Hasaud (Ct)
Abhanpur,Paunta
Abhanpur,Julum
Abhanpur,Sonpairi-2 (Sonpairi)
Abhanpur,Chhachhanpairi
Abhanpur,Mundra
Abhanpur,Raweli
Abhanpur,Bhurkoni
Abhanpur,Amadi
Abhanpur,Parsada-4 (Parsada)
Abhanpur,Khatti
Abhanpur,Dhondara
Abhanpur,Palaud -2 (Palaud)
Abhanpur,Kanhera
Abhanpur,Tekari
Abhanpur,Kolar
Abhanpur,Khorpa
Abhanpur,Sakari-4 (Sakari)
Abhanpur,Bhatgaon-2
Abhanpur,Lamkeni
Abhanpur,Bharenga
Abhanpur,Parsulidih
Abhanpur,Mohdi-2 (Mohadi)
Abhanpur,Nahana Chandi
Abhanpur,Satpara
Abhanpur,Rakhi-2 (Rakhi)
Abhanpur,Ulba
Abhanpur,Belar
Abhanpur,Bhatapara
Abhanpur,Kopedih
Abhanpur,Tokaro
Abhanpur,Manikchauri
Abhanpur,Hasda
Abhanpur,Gatapar
Abhanpur,Thelka Bhandha (Thelka)
Abhanpur,Beldih (Belbhatha)
Abhanpur,Nayakbandha
Abhanpur,Gotiyardih
Abhanpur,Amner
Abhanpur,Sarakhi  (Sarkhi)
Abhanpur,Salauni (Saloni)
Abhanpur,Biroda
Abhanpur,Baktara-2 (Baktara)
Abhanpur,Khilora
Abhanpur,Seoni-2 (Seoni)
Abhanpur,Bendri-2 (Bendri)
Abhanpur,Dhusera
Abhanpur,Parsatti-2 (Parsatti)
Abhanpur,Nimora-2 (Nimora)
Abhanpur,Tuta
Abhanpur,Uparwara
Abhanpur,Singar Bhatha
Abhanpur,Kendri
Abhanpur,Jhanki
Abhanpur,Mudpar Alias Bhewadih
Abhanpur,Khanduwa
Abhanpur,Pacheda-2 (Pacheda)
Abhanpur,Girhola
Abhanpur,Tenduwa-2 (Tenduwa)
Abhanpur,Banjari
Abhanpur,Cheriya
Abhanpur,Kurru
Abhanpur,Kharkharadih
Abhanpur,Nawagaon-2(Nawagaon)
Abhanpur,Kathiya-2 (Kathiya)
Abhanpur,Ugetara
Abhanpur,Doma-2 (Doma)
Abhanpur,Mokhetara
Abhanpur,Tama Seoni
Abhanpur,Ghorbhatti
Abhanpur,Torla
Abhanpur,Bhurka
Abhanpur,Bhothidih
Abhanpur,Tila
Abhanpur,Semara
Abhanpur,Chanpa Jhar
Abhanpur,Jaundi
Abhanpur,Lakhana
Abhanpur,Nawagaon-3 (Nawagaon)
Abhanpur,Koliyari
Abhanpur,Jaunda-2 (Jonda)
Abhanpur,Rampur (Danganiya)
Abhanpur,Pond
Abhanpur,Mandlor
Abhanpur,Tarra-2
Abhanpur,Thanaud
Abhanpur,Sundarkera
Abhanpur,Umar Poti
Abhanpur,Khola
Abhanpur,Jamgaon
Abhanpur,Jawai Bandha
Abhanpur,Alekhuta
Abhanpur,Dadar Jhori
Abhanpur,Dongi Tarai
Abhanpur,Pipraud (Piparaud)
Abhanpur,Sonesilly
Abhanpur,Sonth
Abhanpur,Parsada-5 (Parsada)
Abhanpur,Ghont-2(Ghont)
Abhanpur,Paragaon-2(Paragaon)
Abhanpur,Chhanta
Abhanpur,Kurra
Abhanpur,Tarri
Abhanpur,Chipridih
Abhanpur,Ptewa
Abhanpur,Dulna
Raipur,Tarra-1
Raipur,Jarauda
Raipur,Pawani
Raipur,Nilja
Raipur,Saragaon
Raipur,Taresar
Raipur,Mangasa
Raipur,Pathari(Pathari Khudmudi)
Raipur,Mauhagaon
Raipur,Malaud
Raipur,Silyari Kurud
Raipur,Mehar Sakha
Raipur,Kuthrel
Raipur,Kukera
Raipur,Raita
Raipur,Akoli-1(Akoli)
Raipur,Deori-2 (Deori)
Raipur,Manohara
Raipur,Bherawa
Raipur,Murra
Raipur,Pandar Bhattha
Raipur,Bhaismuda
Raipur,Baratnara
Raipur,Parastarai
Raipur,Munrethi-2 (Munrethi)
Raipur,Tiwaraiya
Raipur,Dharsiva
Raipur,Charauda-1
Raipur,Kapasada
Raipur,Gordi
Raipur,Mohadi-1
Raipur,Tanda
Raipur,Akoli-2 (Akoli)
Raipur,Nagargaon
Raipur,Gidhauri
Raipur,Tore
Raipur,Barbanda
Raipur,Neurdih
Raipur,Lalpur
Raipur,Matiya
Raipur,Donde Kalan
Raipur,Donde Khurd
Raipur,Chhapora
Raipur,Bhurkoni
Raipur,Parsulidih(Tekari)
Raipur,Barauda
Raipur,Mandhar
Raipur,Tekari-2 (Tekari)
Raipur,Sankara
Raipur,Dhaneli-1 Dhaneli)
Raipur,Giraud
Raipur,Bahesar-2 (Bahesar)
Raipur,Sondra
Raipur,Chikhali-2 (Chikhali)
Raipur,Kumhari-1 (Kumhari)
Raipur,Patharidih
Raipur,Nimora -1 (Nimora)
Raipur,Kanhera (Kanheri)
Raipur,Bendri
Raipur,Borjhara
Raipur,Bana-2 (Bana)
Raipur,Kara
Raipur,Guma-2 (Guma)
Raipur,Gomachi
Raipur,Tendua-1
Raipur,Hatband
Raipur,Ama Seoni
Raipur,Kachana
Raipur,Sankari -3 (Sakari)
Raipur,Pirda-2 (Pirda)
Raipur,Tulsi -2 (Tulsi)
Raipur,Jora
Raipur,Serikhedi
Raipur,Nakati
Raipur,Dumartarai
Raipur,Temri
Raipur,Banarsi
Raipur,Dharampura
Raipur,Bhatgaon-1 (Bhatgaon)
Raipur,Mana
Raipur,Boria Kalan
Raipur,Dhaneli-2 (Dhaneli)
Raipur,Kathadih (Kanthathi)
Raipur,Dunda
Raipur,Kandul
Raipur,Datrenga
Raipur,Sejbahar
Raipur,Doma-1 (Doma)
Raipur,Mujgahan
Raipur,Siltara (Ct)
Raipur,Deopuri (Og)
Raipur,Boriakhurd (Og)
Rajim,Hathkhoj
Rajim,Pokhara
Rajim,Parsada
Rajim,Khapri Urf.Dudhkaiya)
Rajim,Pasaud
Rajim,Sarrikalan
Rajim,Lachkera
Rajim,Sonasili
Rajim,Kosamkhuta
Rajim,Jamgaon
Rajim,Bhendri
Rajim,Patharri
Rajim,Sargod
Rajim,Rajkatti
Rajim,Bamhandehi
Rajim,Bangawan
Rajim,Gundardehi
Rajim,Tarjunga
Rajim,Khairjhiti
Rajim,Borid
Rajim,Sarkada
Rajim,Khudsa
Rajim,Binauri
Rajim,Purena
Rajim,Bidora
Rajim,Parsadakalan
Rajim,Pali
Rajim,Pendra
Rajim,Polkarra
Rajim,Roba
Rajim,Bhasera
Rajim,Raksha
Rajim,Basin
Rajim,Barbhatha
Rajim,Rawan (Rawad)
Rajim,Arand
Rajim,Dhamni
Rajim,Pitaiband
Rajim,Bakli
Rajim,Kumhi
Rajim,Chaubebandha
Rajim,Singhauri
Rajim,Baronda
Rajim,Lafandi
Rajim,Dhooma
Rajim,Chachond
Rajim,Koma
Rajim,Kirwai
Rajim,Semhartara
Rajim,Piparchhedi
Rajim,Beltukri
Rajim,Bhaisatara
Rajim,Borsi
Rajim,Behrapal
Rajim,Madwadih
Rajim,Chaitra
Rajim,Raweli
Rajim,Bijli
Rajim,Kaundkera
Rajim,Rohina
Rajim,Partewa
Rajim,Jenjra
Rajim,Sursabandha
Rajim,Kuruskera
Rajim,Tarra
Rajim,Kopra
Rajim,Mudtarai
Rajim,Pandritarai
Rajim,Loharsi
Rajim,Dhursa
Rajim,Deori
Rajim,Teka
Rajim,Tarighat
Rajim,Sahaspur
Rajim,Kaserudih
Rajim,Sirrikhurd
Rajim,Charbhatthi
Rajim,Kundel
Rajim,Charauda
Rajim,Chhuiha
Rajim,Jamahi
Rajim,Jogidipa
Rajim,Bodki
Rajim,Fuljhar
Rajim,Kareta
Rajim,Belar
Rajim,Patori
Rajim,Ghoghra
Rajim,Patora
Rajim,Ganiyari
Rajim,Sendar
Rajim,Parsatthi
Rajim,Barula
Rajim,Khudiadih
Rajim,Khuteri
Rajim,Deogaon
Tilda,Bemta
Tilda,Bhumiya
Tilda,Lakhna
Tilda,Sungera
Tilda,Balaudi Khurd
Tilda,Saguni
Tilda,Khair Khunt
Tilda,Tarpongi
Tilda,Mohada
Tilda,Sankara
Tilda,Gujara
Tilda,Sardhu
Tilda,Sarora
Tilda,Otgan
Tilda,Sinodha (Part)
Tilda,Biladi
Tilda,Parsada
Tilda,Jota
Tilda,Bhursuda
Tilda,Silpatti
Tilda,Tandawa
Tilda,Hatband
Tilda,Ninwa
Tilda,Kirna
Tilda,Jalso
Tilda,Kundru
Tilda,Konari
Tilda,Nakti Khapri
Tilda,Khamhariya
Tilda,Sirwe
Tilda,Rajiya
Tilda,Bahesar
Tilda,Bartori
Tilda,Chhataud
Tilda,Tarasiw
Tilda,Ghulghul
Tilda,Chhapora
Tilda,Deori
Tilda,Khudmudi
Tilda,Kota
Tilda,Kohka (Part)
Tilda,Khapri Kalan
Tilda,Mohadi
Tilda,Mohgaon
Tilda,Khapri Khurd
Tilda,Satbhawa
Tilda,Boirjhiti
Tilda,Champa
Tilda,Manpur
Tilda,Alda
Tilda,Sarphonga
Tilda,Tulsi 2
Tilda,Nakati
Tilda,Khapradih
Tilda,Parsada 2
Tilda,Tohada
Tilda,Bhilauni
Tilda,Tekari Parswani
Tilda,Changori
Tilda,Chhachhan Pahri
Tilda,Bhibhauri
Tilda,Baheradih
Tilda,Keotara
Tilda,Nakti Kumhari
Tilda,Kathiya 1
Tilda,Gaurkheda
Tilda,Pachdeori
Tilda,Paraswani
Tilda,Bharuwadih Khurd
Tilda,Bharuwadih Kala
Tilda,Alesur
Tilda,Pachari
Tilda,Pathara Kundi
Tilda,Chhadia
Tilda,Nahardih
Tilda,Motimpur Khurd
Tilda,Bardih
Tilda,Sirri
Tilda,Kesla
Tilda,Math
Tilda,Mudpar 1
Tilda,Tildadih
Tilda,Chicholi
Tilda,Mohrenga
Tilda,Khauli Dabri
Tilda,Khapri
Tilda,Gaitra
Tilda,Raikheda
Tilda,Kodawa
Tilda,Janjgira
Tilda,Madhi
Tilda,Bartori 2
Tilda,Sontara
Tilda,Deogaon
Tilda,Amlitalab
Tilda,Khauna
Tilda,Mura
Tilda,Dhansuli 1
Tilda,Kurra  1
Tilda,Bangoli
Tilda,Pikaridih
Tilda,Ganiyari
Tilda,Baronda
Tilda,Adsena
Tilda,Mohadi 2
Tilda,Matiyadih
Tilda,Bithiya
Tilda,Asaunda
Tilda,Tulsi 3
Tilda,Budeni
Tilda,Sundara
Tilda,Bhadaha
Tilda,Sonbhatta
Tilda,Ilda
Tilda,Farhada
Tilda,Budgahan
Tilda,Nawagaon
Tilda,Beldar Seoni
Tilda,Beltukari
Tilda,Budera
Tilda,Keoradih
Tilda,Ghibra
Tilda,Parasada 3
Tilda,Padabhath
Tilda,Bhejridih
Tilda,Kanki
Tilda,Madadih
Tilda,Kumhari 1
Tilda,Maghaipur
Tilda,Motimpur Kala
Tilda,Chingariya
Tilda,Khapridih
Tilda,Tulsi (Og)
Tilda,Sinodha (Og) (Part)
Tilda,Kohka (Og) (Part)
Bindranavagarh(Gariyaband),Chingarmal
Bindranavagarh(Gariyaband),Kopekasa
Bindranavagarh(Gariyaband),Devparsuli
Bindranavagarh(Gariyaband),Dhamna
Bindranavagarh(Gariyaband),Kergaon
Bindranavagarh(Gariyaband),Piparchhedikhurd
Bindranavagarh(Gariyaband),Piparchhedikalan
Bindranavagarh(Gariyaband),Piparchhedibhunjiya
Bindranavagarh(Gariyaband),Mauhabhatha
Bindranavagarh(Gariyaband),Daldali
Bindranavagarh(Gariyaband),Lohari
Bindranavagarh(Gariyaband),Raiama
Bindranavagarh(Gariyaband),Kodopali
Bindranavagarh(Gariyaband),Dantbaykhurd
Bindranavagarh(Gariyaband),Dantbaykalan
Bindranavagarh(Gariyaband),Gondalbay
Bindranavagarh(Gariyaband),Kamarbhaundi
Bindranavagarh(Gariyaband),Sikasar
Bindranavagarh(Gariyaband),Dumarbahara
Bindranavagarh(Gariyaband),Badimar
Bindranavagarh(Gariyaband),Karidongri
Bindranavagarh(Gariyaband),Patoradadar
Bindranavagarh(Gariyaband),Tendubay
Bindranavagarh(Gariyaband),Piparkanhar
Bindranavagarh(Gariyaband),Kochaimuda
Bindranavagarh(Gariyaband),Baghmar
Bindranavagarh(Gariyaband),Hatmauha
Bindranavagarh(Gariyaband),Tenwari
Bindranavagarh(Gariyaband),Chhindauladih
Bindranavagarh(Gariyaband),Potiya
Bindranavagarh(Gariyaband),Fulkarra
Bindranavagarh(Gariyaband),Barula
Bindranavagarh(Gariyaband),Amethi
Bindranavagarh(Gariyaband),Madanpur
Bindranavagarh(Gariyaband),Rampur
Bindranavagarh(Gariyaband),Bhunjiyamuda
Bindranavagarh(Gariyaband),Jhalkhamhar
Bindranavagarh(Gariyaband),Parsuli
Bindranavagarh(Gariyaband),Rawansinghi
Bindranavagarh(Gariyaband),Kharhari
Bindranavagarh(Gariyaband),Sambalpur
Bindranavagarh(Gariyaband),Mainpur
Bindranavagarh(Gariyaband),Kantidadar
Bindranavagarh(Gariyaband),Rankadadar
Bindranavagarh(Gariyaband),Kaundkera
Bindranavagarh(Gariyaband),Kochbay
Bindranavagarh(Gariyaband),Kaseru
Bindranavagarh(Gariyaband),Kosmi
Bindranavagarh(Gariyaband),Barbahara
Bindranavagarh(Gariyaband),Amjhar
Bindranavagarh(Gariyaband),Hardi
Bindranavagarh(Gariyaband),Kasarbay
Bindranavagarh(Gariyaband),Vijaynagar
Bindranavagarh(Gariyaband),Toiyamuda
Bindranavagarh(Gariyaband),Chitaikona
Bindranavagarh(Gariyaband),Baruka
Bindranavagarh(Gariyaband),Pitepani
Bindranavagarh(Gariyaband),Jampani
Bindranavagarh(Gariyaband),Gahandar
Bindranavagarh(Gariyaband),Pathar
Bindranavagarh(Gariyaband),Bhejradih
Bindranavagarh(Gariyaband),Kodobatar
Bindranavagarh(Gariyaband),Malgaon
Bindranavagarh(Gariyaband),Baherabuda (Muda)
Bindranavagarh(Gariyaband),Ghutkunawapara
Bindranavagarh(Gariyaband),Ganjaipuri
Bindranavagarh(Gariyaband),Sohagpur
Bindranavagarh(Gariyaband),Kas
Bindranavagarh(Gariyaband),Patharmohada
Bindranavagarh(Gariyaband),Bhilai
Bindranavagarh(Gariyaband),Majarkata
Bindranavagarh(Gariyaband),Khatti
Bindranavagarh(Gariyaband),Chikhli
Bindranavagarh(Gariyaband),Sadhauli (Sathouli)
Bindranavagarh(Gariyaband),Paragaon
Bindranavagarh(Gariyaband),Chhindaula
Bindranavagarh(Gariyaband),Pendra
Bindranavagarh(Gariyaband),Jadjada
Bindranavagarh(Gariyaband),Kuchena
Bindranavagarh(Gariyaband),Kajansara
Bindranavagarh(Gariyaband),Bendkura
Bindranavagarh(Gariyaband),Butenga
Bindranavagarh(Gariyaband),Marauda (Maroda)
Bindranavagarh(Gariyaband),Bamhani
Bindranavagarh(Gariyaband),Dongrigaon
Bindranavagarh(Gariyaband),Keshodar
Bindranavagarh(Gariyaband),Amadi
Bindranavagarh(Gariyaband),Kokdi
Bindranavagarh(Gariyaband),Nahargaon
Bindranavagarh(Gariyaband),Tawarbehar
Bindranavagarh(Gariyaband),Nagabuda
Bindranavagarh(Gariyaband),Jhitharidumar
Bindranavagarh(Gariyaband),Pandripani
Bindranavagarh(Gariyaband),Kosambuda
Bindranavagarh(Gariyaband),Hathbay
Bindranavagarh(Gariyaband),Gujra
Bindranavagarh(Gariyaband),Bhaisamuda
Bindranavagarh(Gariyaband),Kodohardi
Bindranavagarh(Gariyaband),Dashpur
Bindranavagarh(Gariyaband),Garbhantora
Bindranavagarh(Gariyaband),Bhaisatara
Bindranavagarh(Gariyaband),Kasabay
Bindranavagarh(Gariyaband),Nawapara
Bindranavagarh(Gariyaband),Belkibay
Bindranavagarh(Gariyaband),Urtuli
Bindranavagarh(Gariyaband),Hasauda
Bindranavagarh(Gariyaband),Bhiralat
Bindranavagarh(Gariyaband),Joba
Bindranavagarh(Gariyaband),Mohlai
Bindranavagarh(Gariyaband),Jaitpuri
Bindranavagarh(Gariyaband),Bardula
Bindranavagarh(Gariyaband),Andora
Bindranavagarh(Gariyaband),Deoribahara
Bindranavagarh(Gariyaband),Khursipar
Bindranavagarh(Gariyaband),Semhardhap
Bindranavagarh(Gariyaband),Kharta
Bindranavagarh(Gariyaband),Amaroda
Bindranavagarh(Gariyaband),Mardadih
Bindranavagarh(Gariyaband),Darripara
Bindranavagarh(Gariyaband),Boirgaonkalan
Bindranavagarh(Gariyaband),Chipari
Bindranavagarh(Gariyaband),Balthema
Bindranavagarh(Gariyaband),Semhara
Bindranavagarh(Gariyaband),Rawandigi
Bindranavagarh(Gariyaband),Bindranawagarh (Nawagarh)
Bindranavagarh(Gariyaband),Satdhar
Bindranavagarh(Gariyaband),Boirgaonkhurd
Bindranavagarh(Gariyaband),Kamepur
Bindranavagarh(Gariyaband),Fulbahan
Bindranavagarh(Gariyaband),Timanpur
Bindranavagarh(Gariyaband),Kurrabahra
Bindranavagarh(Gariyaband),Mardakhurd
Bindranavagarh(Gariyaband),Mardakalan
Bindranavagarh(Gariyaband),Milkuwa
Bindranavagarh(Gariyaband),Begarpala
Bindranavagarh(Gariyaband),Kurund
Bindranavagarh(Gariyaband),Maragaon
Bindranavagarh(Gariyaband),Toribhui
Bindranavagarh(Gariyaband),Paragaondih
Bindranavagarh(Gariyaband),Dhawalpurdih
Bindranavagarh(Gariyaband),Ghataud
Bindranavagarh(Gariyaband),Mohanda
Bindranavagarh(Gariyaband),Adar
Bindranavagarh(Gariyaband),Satmar
Bindranavagarh(Gariyaband),Tupenga
Bindranavagarh(Gariyaband),Matarmal
Bindranavagarh(Gariyaband),Jangaldhawalpur
Bindranavagarh(Gariyaband),Ladabahara
Bindranavagarh(Gariyaband),Koten
Bindranavagarh(Gariyaband),Achchha-Chhadka
Bindranavagarh(Gariyaband),Jarandih
Bindranavagarh(Gariyaband),Bodapala
Bindranavagarh(Gariyaband),Nagarar
Bindranavagarh(Gariyaband),Amamora
Bindranavagarh(Gariyaband),Kukrar
Bindranavagarh(Gariyaband),Odha
Bindranavagarh(Gariyaband),Hamkadhoni
Bindranavagarh(Gariyaband),Amlour
Bindranavagarh(Gariyaband),Hathodadih
Bindranavagarh(Gariyaband),Job
Chhura,Nagjhar
Chhura,Sorid Khurd
Chhura,Sorid Kalan
Chhura,Tenwari
Chhura,Fingeshwari
Chhura,Akalwara
Chhura,Deosara
Chhura,Dwartara
Chhura,Karchali
Chhura,Bamhni
Chhura,Ranipartewa
Chhura,Mudagaon
Chhura,Kasekera
Chhura,Amethi
Chhura,Lohjhar
Chhura,Gondalabahara
Chhura,Sajapali
Chhura,Bhaira
Chhura,Nawapara
Chhura,Amlor
Chhura,Jamli
Chhura,Patseoni
Chhura,Parsada Khurd
Chhura,Piparhatta
Chhura,Deogaon
Chhura,Khudiadih
Chhura,Bodrabandha
Chhura,Naginbahara
Chhura,Bijapal
Chhura,Birnibahara
Chhura,Kudema
Chhura,Kandagadhi
Chhura,Karidadar
Chhura,Mongara
Chhura,Charouda
Chhura,Kachhardih
Chhura,Patparpali
Chhura,Vijaynagar
Chhura,Nawadih
Chhura,Ghoghara
Chhura,Tilaidadar
Chhura,Patharri
Chhura,Boriajhar
Chhura,Tenganabhatha
Chhura,Bharuamuda
Chhura,Dumardih
Chhura,Saragaon
Chhura,Piparahi
Chhura,Kosambuda
Chhura,Dadargaon
Chhura,Kashibahara
Chhura,Khusrupali
Chhura,Khatti
Chhura,Baherabhatha
Chhura,Hardi
Chhura,Danganbai
Chhura,Pandripani
Chhura,Raweli
Chhura,Gidhani
Chhura,Khairjhiti
Chhura,Onwa
Chhura,Korasi
Chhura,Karkara
Chhura,Khadama
Chhura,Kurekera
Chhura,Boirgaon
Chhura,Paktia
Chhura,Phuljhar
Chhura,Murmura
Chhura,Gadaghat
Chhura,Sankara
Chhura,Tawarenga
Chhura,Diona
Chhura,Kumharamara
Chhura,Atarmara
Chhura,Kurud
Chhura,Sarkada
Chhura,Panduka
Chhura,Rajankatta
Chhura,Kutena
Chhura,Kukda
Chhura,Pond
Chhura,Mohtara
Chhura,Bodarabandha
Chhura,Asra
Chhura,Ghatkarra
Chhura,Junwani
Chhura,Kediama
Chhura,Kosampani
Chhura,Talesar
Chhura,Tengurapani
Chhura,Gaidabari
Chhura,Kanesar
Chhura,Katjharia
Chhura,Madeli
Chhura,Bihawjhola
Chhura,Jargaon
Chhura,Piparchhedi
Chhura,Birodar
Chhura,Rawanbhata
Chhura,Padaripanidih
Chhura,Dharampur
Chhura,Kharkhara
Chhura,Vijaypur
Chhura,Rajpur
Chhura,Deori
Chhura,Gonbora
Chhura,Kamraj
Chhura,Pandripanikamar
Chhura,Pendra
Chhura,Maliyar
Chhura,Seharapani
Chhura,Seoni
Chhura,Katakhusri
Chhura,Sendbahara
Chhura,Tengnabasa
Chhura,Lalpur
Chhura,Chitamada
Chhura,Nartora
Chhura,Nawgai
Chhura,Dulla
Chhura,Bhainsamuda
Chhura,Kosmi
Chhura,Bamhani
Chhura,Churkidadar
Chhura,Jalkipani
Chhura,Parsapani
Chhura,Anjoradih
Chhura,Thuhapani
Chhura,Matarbahara
Chhura,Kenwatijhar
Chhura,Boirbhadi
Chhura,Tonhidabari
Chhura,Raksi
Chhura,Semhara
Chhura,Chhatarpur
Chhura,Sendabahara
Chhura,Jatiatora
Chhura,Kansinghi
Chhura,Chhatarmadai
Chhura,Ghotpani
Chhura,Barpani
Chhura,Kothigaon
Chhura,Palema
Chhura,Chhindoli
Chhura,Kodamal
Chhura,Bharuwamuda
Chhura,Hirabatar
Chhura,Kalmidadar
Chhura,Pandripanigod
Chhura,Surungpani
Chhura,Fulbahara
Chhura,Rasela
Chhura,Medkidabari
Chhura,Kanfad
Chhura,Mudhipani
Chhura,Jidar
Chhura,Gahanabahara
Chhura,Ladabahara
Chhura,Kuderadadar
Chhura,Ruwad
Mainpur,Dabnai
Mainpur,Ledibahar
Mainpur,Farsara
Mainpur,Chhindola
Mainpur,Sihar
Mainpur,Deharguda
Mainpur,Girhola
Mainpur,Nawmuda
Mainpur,Mainpurkhurd
Mainpur,Jadapadar
Mainpur,Zidar
Mainpur,Bhalki
Mainpur,Dharpani
Mainpur,Deodongar
Mainpur,Kathawa
Mainpur,Kulhadighat
Mainpur,Bhaludimi
Mainpur,Gawarmund
Mainpur,Besrajhar
Mainpur,Nartora
Mainpur,Naripani
Mainpur,Konari
Mainpur,Tuhametha
Mainpur,Kawarama
Mainpur,Pandaripani
Mainpur,Fuljhar
Mainpur,Dumarghat
Mainpur,Kodomali
Mainpur,Tawrenga
Mainpur,Jugad
Mainpur,Deojharamli
Mainpur,Amad
Mainpur,Bargaon Vs. Kurrubhatha
Mainpur,Jangada
Mainpur,Amali
Mainpur,Bardulla
Mainpur,Themli
Mainpur,Behradih
Mainpur,Boirgaon
Mainpur,Kontapara
Mainpur,Kodomal
Mainpur,Darripani
Mainpur,Mainpurkalan
Mainpur,Kasabai
Mainpur,Nahanbiri
Mainpur,Pathari
Mainpur,Kodobhat
Mainpur,Gobra
Mainpur,Chhotegobara
Mainpur,Hardibhata
Mainpur,Gopalpur
Mainpur,Chuiha
Mainpur,Gaurghat
Mainpur,Salhebhat
Mainpur,Bhiralat
Mainpur,Bhatigarh
Mainpur,Bhatgaon
Mainpur,Adgadi
Mainpur,Kareli
Mainpur,Pendara
Mainpur,Jarhidih
Mainpur,Shobha
Mainpur,Kosambuda
Mainpur,Dholsarai
Mainpur,Koshiyarbarcha
Mainpur,Gona
Mainpur,Bargaon
Mainpur,Kokadi
Mainpur,Dhobandih
Mainpur,Gawargaon
Mainpur,Latapara
Mainpur,Garhadih
Mainpur,Chipri
Mainpur,Kharta
Mainpur,Bhutbeda
Mainpur,Kuchenga
Mainpur,Gariba
Mainpur,Bhathapani
Mainpur,Sahbinkachar
Mainpur,Nagesh
Mainpur,Koiba
Mainpur,Indagaon
Mainpur,Kharipathra
Mainpur,Padampur
Mainpur,Mudagaon
Mainpur,Dhuirajhola
Mainpur,Kodobhatha
Mainpur,Mudgelmal
Mainpur,Syahidongri
Mainpur,Kuhimal
Mainpur,Chhaila
Mainpur,Chikhali
Mainpur,Dhumrapadar
Mainpur,Pipalkhuta
Mainpur,Dhanora
Mainpur,Phalsapara
Mainpur,Fulwari
Mainpur,Sarnabahal
Mainpur,Bhaismudi
Mainpur,Mudamohan
Mainpur,Gudiari
Mainpur,Usrijol
Mainpur,Amlipadar
Mainpur,Nawapara
Mainpur,Potapara
Mainpur,Dabriguda
Mainpur,Kuderapani
Mainpur,Birighat
Mainpur,Panigaon
Mainpur,Kurmabeda
Mainpur,Keuburla
Mainpur,Dendupadar
Mainpur,Gurjibhatha
Mainpur,Kandekela
Mainpur,Kokadimal
Mainpur,Bhejipadar
Mainpur,Dhuruapathara
Mainpur,Deoguda
Mainpur,Mungapadar
Mainpur,Matia
Mainpur,Bandhiamal
Mainpur,Sargiguda
Mainpur,Anesar
Mainpur,Chana Bhatha
Mainpur,Urmal
Mainpur,Khudbudi
Mainpur,Kekrajor
Mainpur,Chhaildongri
Mainpur,Chalnapadar
